0.23326,-0.06291
0.08185,0.35190
0.11655,0.72227
0.14668,0.27320
0.32049,0.78487
0.21337,0.26066
0.24649,0.43225
0.34474,0.69822
0.39158,0.38527
0.49966,0.55238
0.26965,0.35262
0.42037,0.19352
0.32307,0.20489
0.33298,0.21056
0.47278,0.29572
0.40016,0.49560
0.25308,0.15494
0.60482,0.59785
0.26886,0.80086
0.16599,0.16420
0.27796,-0.01815
0.56341,0.54389
0.15703,0.23504
0.33734,0.21013
0.35801,0.81129
0.56243,0.72793
0.36541,0.76797
0.23583,0.77732
0.18417,0.16579
0.17456,0.45855
0.23981,0.85301
0.56394,0.86389
0.22131,0.19325
0.54754,0.40683
0.56134,0.90993
0.49194,0.71240
0.55503,0.58894
0.70961,0.44079
0.91150,0.47536
0.94620,0.72227
0.90203,0.82598
0.80424,0.89017
0.72222,0.94450
0.59604,0.94450
0.86834,0.57507
0.90210,0.72457
0.88117,0.50706
0.74126,0.48235
0.81606,0.72990
0.88495,0.59241
0.77086,0.47995
0.69843,0.83884
0.64688,0.86974
0.56659,0.73113
0.57449,0.67662
0.74456,0.87977
0.87246,0.54912
0.69297,0.68785
0.89141,0.50679
0.68586,0.91990
0.71139,0.54653
0.62398,0.63315
0.73720,0.67816
0.83806,0.49932
0.66981,0.68668
0.83905,0.75416
0.93134,0.74941
0.55604,0.62414
0.80143,0.70865
0.88910,0.63134
0.73115,0.79976
0.80930,0.85332
0.65760,0.56861
0.55377,0.63856
0.91150,0.47536
1.01875,0.50005
1.04399,0.60376
1.02506,0.65314
0.85472,0.77166
0.71907,0.61363
0.86880,0.62490
0.86799,0.75409
0.97369,0.63803
0.95380,0.51025
0.79945,0.58042
0.97627,0.49645
0.76281,0.60529
0.90971,0.65471
0.83223,0.74112
1.02686,0.54503
0.87156,0.65171
1.00612,0.54827
0.98339,0.57355
0.89657,0.66979
0.86330,0.70852
0.91867,0.59873
0.77102,0.60042
0.91347,0.56889
0.89000,0.67634
0.79604,0.67742
0.89882,0.63097
0.89649,0.63452
0.96730,0.64852
0.97496,0.60548
0.89190,0.70525
0.83234,0.56575
0.86962,0.51067
1.01216,0.62527
0.85363,0.76408
0.98795,0.56285
0.81016,0.56676
0.81997,0.72743
0.93023,0.65585
0.90311,0.73340
0.59604,0.97906
0.63705,0.98894
0.72222,0.94450
0.72222,0.61857
0.63074,0.71240
0.59604,0.78647
0.65265,0.69305
0.65370,0.80337
0.60379,0.95355
0.71512,0.79883
0.70726,0.74168
0.63826,0.92341
0.60973,0.76430
0.70767,0.69563
0.65529,0.90930
0.67211,0.68982
0.67362,0.83924
0.59726,0.92508
0.70571,0.81956
0.60612,0.88615
0.69178,0.74328
0.65777,0.83216
0.61768,0.79305
0.66711,0.78433
0.62673,0.74173
0.67816,0.96628
0.62265,0.77084
0.62908,0.92766
0.60145,0.87343
0.66178,0.87405
0.67031,0.89905
0.63905,0.76148
0.71561,0.86064
0.66802,0.96630
0.68080,0.86025
0.64079,0.95809
0.66499,0.92184
0.67708,0.67588
0.72081,0.79053
0.67622,0.79284
0.43831,-0.72464
0.65598,-0.72464
0.64967,-0.61600
0.51718,-0.54192
0.54719,-0.56071
0.53585,-0.69772
0.55535,-0.70027
0.54507,-0.57149
0.57018,-0.67310
0.51687,-0.62323
0.59289,-0.66419
0.54250,-0.65037
0.59563,-0.67941
0.63841,-0.67995
0.51277,-0.63466
0.56672,-0.56986
0.61861,-0.66531
0.51563,-0.69966
0.49727,-0.59267
0.48379,-0.68575
0.52655,-0.66147
0.46994,-0.66984
0.55602,-0.68614
0.55434,-0.68050
0.46859,-0.71407
0.61693,-0.71037
0.49999,-0.65034
0.62941,-0.71454
0.64896,-0.69503
0.54491,-0.71236
0.57501,-0.70157
0.55931,-0.67820
0.57055,-0.71043
0.58130,-0.57812
0.59505,-0.59664
0.61567,-0.61744
0.49840,-0.67443
0.64795,-0.68694
0.52441,-0.59541
0.62648,-0.60705
0.43831,-0.72464
0.51718,-0.54192
0.46986,-0.21600
0.32475,-0.00365
0.27427,-0.03328
0.28689,-0.24069
0.33737,-0.49254
0.46217,-0.61040
0.38234,-0.35165
0.28451,-0.09404
0.43316,-0.28977
0.40191,-0.33309
0.49373,-0.46971
0.35989,-0.22688
0.46552,-0.23444
0.49004,-0.55329
0.41964,-0.46596
0.33630,-0.36799
0.45494,-0.33678
0.35923,-0.14205
0.38810,-0.17763
0.35029,-0.09909
0.37175,-0.48387
0.32926,-0.29621
0.33065,-0.18733
0.50084,-0.43515
0.44422,-0.23946
0.33461,-0.43840
0.40696,-0.14146
0.41357,-0.50312
0.38924,-0.21082
0.32910,-0.22159
0.43343,-0.34964
0.41919,-0.23738
0.39478,-0.21298
0.33923,-0.20159
0.42717,-0.22670
0.42706,-0.69767
0.35721,-0.15007
0.41988,-0.27748
0.46986,-0.21600
0.46355,0.08030
0.32159,0.62845
0.11655,0.72721
0.08185,0.34696
0.25878,0.27311
0.19238,0.48230
0.40000,0.19805
0.14052,0.43540
0.35557,0.03049
0.31281,0.61915
0.28243,0.27505
0.30851,0.33914
0.20383,0.20752
0.16854,0.56757
0.37248,0.38966
0.41466,0.23396
0.21962,0.57031
0.09509,0.38234
0.29261,0.48771
0.18504,0.34155
0.32921,0.01063
0.33526,0.07841
0.19164,0.55353
0.22234,0.47088
0.34771,0.09536
0.09718,0.34279
0.19626,0.64294
0.25192,0.59107
0.35199,0.08640
0.11089,0.34504
0.15282,0.48210
0.27130,0.10865
0.12402,0.66256
0.30221,0.28027
0.27895,0.30829
0.34185,0.05702
0.30163,0.42459
0.32991,0.35383
0.44343,-0.12812
0.22696,-0.72464
0.03768,-0.72464
0.14178,-0.58143
0.20487,-0.62094
0.12986,-0.65779
0.13505,-0.62889
0.15252,-0.62040
0.13028,-0.63842
0.21441,-0.71444
0.20337,-0.70832
0.19703,-0.71795
0.17286,-0.70210
0.12152,-0.63167
0.10061,-0.66403
0.13457,-0.60099
0.19688,-0.68443
0.17869,-0.65818
0.15586,-0.71717
0.18944,-0.63373
0.10642,-0.70085
0.15158,-0.59522
0.20158,-0.65116
0.13420,-0.61396
0.05320,-0.72178
0.16170,-0.66847
0.16729,-0.71914
0.14410,-0.59346
0.10280,-0.65368
0.17287,-0.67140
0.15726,-0.71276
0.17194,-0.60105
0.18061,-0.65011
0.22257,-0.70470
0.08557,-0.71913
0.09831,-0.71566
0.20229,-0.72155
0.16404,-0.65277
0.15686,-0.60282
0.21035,-0.68242
0.18138,-0.67703
0.03768,-0.72464
-0.00964,-0.52217
-0.02226,-0.29501
0.11655,-0.47773
0.14178,-0.58143
0.06976,-0.54729
0.05423,-0.45616
0.06803,-0.57745
0.08921,-0.53990
0.11814,-0.59343
-0.01118,-0.46800
-0.00947,-0.40516
0.01746,-0.61912
0.03156,-0.51061
0.01562,-0.46493
0.06815,-0.59593
0.05148,-0.41238
0.03169,-0.56034
0.02221,-0.53239
0.10856,-0.59664
0.08612,-0.57378
0.04185,-0.70782
0.02599,-0.42050
0.08000,-0.50909
0.04809,-0.56080
0.04675,-0.39274
0.05437,-0.63152
0.10316,-0.57438
0.09914,-0.45594
0.01486,-0.59848
-0.00913,-0.32372
0.10932,-0.58503
0.06718,-0.52678
0.02870,-0.61048
0.01720,-0.51151
-0.00681,-0.44085
0.01358,-0.34494
0.01197,-0.60255
0.00163,-0.54048
0.05383,-0.49374
0.11655,-0.47773
-0.00964,-0.52217
-0.02226,-0.29501
0.08500,0.34203
0.12916,-0.28020
0.06910,0.13897
0.05025,-0.37084
0.09714,-0.32637
0.01507,-0.12472
0.09043,0.05443
-0.01055,-0.36918
0.01057,-0.45990
0.00519,-0.28360
0.07434,-0.10165
0.06357,-0.46321
0.03753,-0.11052
0.03247,-0.10628
0.11439,-0.08231
0.00285,-0.46528
0.05048,-0.46772
-0.00886,-0.26808
0.06283,0.20962
0.05645,-0.03903
0.01269,-0.26805
0.05615,0.13788
0.01817,-0.06947
0.04982,-0.49254
0.09276,-0.32816
0.08758,-0.07062
0.09169,0.17521
0.05033,-0.30485
0.01960,-0.40925
0.02780,-0.36931
0.10535,-0.01459
0.00373,-0.20793
0.02766,-0.04516
0.11565,-0.30704
0.01615,-0.34850
0.08723,-0.16817
0.07865,-0.14202
-0.52699,-0.72464
-0.56800,-0.63081
-0.36926,-0.56168
-0.29986,-0.61106
-0.26831,-0.65057
-0.26516,-0.70983
-0.40207,-0.64770
-0.36217,-0.62395
-0.49035,-0.70365
-0.53928,-0.66773
-0.31497,-0.60125
-0.38180,-0.67122
-0.48884,-0.65668
-0.28817,-0.71039
-0.43954,-0.68486
-0.40787,-0.70168
-0.40504,-0.63634
-0.44842,-0.71240
-0.50145,-0.69825
-0.39644,-0.67861
-0.30946,-0.68977
-0.40007,-0.66489
-0.35149,-0.68037
-0.43627,-0.68603
-0.39780,-0.64101
-0.38255,-0.62285
-0.29360,-0.70099
-0.36933,-0.57633
-0.32849,-0.59622
-0.34340,-0.68797
-0.33654,-0.61531
-0.47991,-0.69983
-0.40013,-0.64953
-0.32286,-0.60607
-0.49804,-0.65910
-0.50269,-0.61951
-0.47985,-0.65504
-0.38133,-0.65931
-0.45907,-0.66887
-0.43742,-0.64072
-0.56800,-0.63081
-0.36926,-0.56168
-0.37872,-0.49748
-0.56800,-0.45797
-0.51809,-0.50787
-0.55341,-0.46197
-0.46289,-0.51050
-0.52057,-0.48022
-0.39457,-0.56019
-0.48169,-0.57786
-0.47536,-0.50817
-0.38234,-0.50421
-0.54694,-0.61037
-0.45201,-0.55396
-0.43553,-0.50824
-0.47339,-0.56400
-0.38708,-0.52706
-0.55529,-0.59673
-0.56645,-0.49981
-0.55624,-0.61723
-0.40128,-0.55247
-0.43681,-0.52639
-0.53235,-0.57810
-0.49475,-0.58829
-0.55908,-0.51280
-0.46328,-0.53759
-0.49670,-0.59420
-0.55803,-0.56045
-0.51510,-0.58504
-0.53844,-0.56455
-0.56620,-0.47900
-0.51668,-0.58362
-0.54592,-0.59318
-0.50144,-0.54626
-0.53670,-0.60399
-0.52262,-0.53479
-0.41944,-0.56893
-0.55818,-0.59100
-0.52560,-0.56776
-0.48184,-0.49870
-0.56800,-0.45797
-0.37872,-0.49748
-0.36610,-0.22094
-0.59323,0.21857
-0.62478,-0.18143
-0.40598,-0.43294
-0.50303,-0.03467
-0.52701,-0.24276
-0.48221,-0.14860
-0.43720,-0.25974
-0.52880,-0.20366
-0.55382,-0.03499
-0.42482,-0.37923
-0.46050,-0.44916
-0.54547,0.10186
-0.48694,-0.36910
-0.60262,-0.05737
-0.40639,-0.26812
-0.60629,-0.01820
-0.58453,0.12676
-0.54689,-0.00080
-0.60254,-0.08789
-0.53399,0.05245
-0.52035,-0.41958
-0.56070,-0.45760
-0.50752,-0.16270
-0.46767,-0.02444
-0.50256,-0.14118
-0.51739,-0.37912
-0.49687,-0.41874
-0.57252,0.06558
-0.56627,-0.18459
-0.44317,-0.26944
-0.47323,-0.30702
-0.50206,-0.23627
-0.56427,-0.22906
-0.44857,-0.42832
-0.56928,-0.07606
-0.37709,-0.24459
-0.47749,-0.42280
-0.87084,-0.55674
-0.87084,-0.47279
-0.79513,-0.28020
-0.67525,-0.65057
-0.69418,-0.72464
-0.82000,-0.37404
-0.83789,-0.43624
-0.82248,-0.57445
-0.83171,-0.58585
-0.72321,-0.65309
-0.86075,-0.50751
-0.77929,-0.52055
-0.72741,-0.62292
-0.78246,-0.37203
-0.72807,-0.54568
-0.75099,-0.46142
-0.76328,-0.46555
-0.76832,-0.62837
-0.73925,-0.47808
-0.69819,-0.61254
-0.78822,-0.46438
-0.77361,-0.43423
-0.84357,-0.42136
-0.80185,-0.31257
-0.82400,-0.45710
-0.75963,-0.57204
-0.78355,-0.36088
-0.74885,-0.49882
-0.70203,-0.62606
-0.72052,-0.53608
-0.80632,-0.35860
-0.77906,-0.50764
-0.70515,-0.65337
-0.77694,-0.64352
-0.70775,-0.56714
-0.74292,-0.57346
-0.75072,-0.56529
-0.77910,-0.55518
-0.76293,-0.46412
-0.70910,-0.58180
-0.79513,-0.28020
-0.74465,0.13462
-0.59323,0.21363
-0.62478,-0.18143
-0.66263,-0.39378
-0.70364,-0.56168
-0.76674,-0.56168
-0.71491,-0.10354
-0.71104,-0.53995
-0.68193,-0.43840
-0.76150,-0.46137
-0.72294,-0.47038
-0.76123,-0.07333
-0.77177,-0.23934
-0.64155,0.09635
-0.69269,-0.28004
-0.61430,0.03025
-0.69346,-0.26108
-0.63885,-0.19925
-0.66482,0.09516
-0.65691,-0.21171
-0.73978,-0.38005
-0.68328,-0.08138
-0.69770,-0.48525
-0.74687,-0.01837
-0.62804,0.17764
-0.68267,0.12758
-0.71383,-0.21950
-0.66838,-0.09897
-0.70349,0.02462
-0.64598,-0.19279
-0.74231,-0.44010
-0.76979,-0.33595
-0.79142,-0.27477
-0.71726,-0.42856
-0.67102,0.01298
-0.73912,-0.33591
-0.72422,-0.54735
-0.64118,0.17469
-0.61301,0.03963
